"","V1","V2","V3"
"300",0.0871357462712865,0.135876618191289,0.776987635537425
"301",0.336410118264022,0.423798459559908,0.23979142217607
"302",0.202223795483187,0.104722009443269,0.693054195073545
"303",0.80750845880968,0.102404193135728,0.0900873480545923
"304",0.610546118804916,0.377467117795587,0.0119867633994974
"305",0.703364785936711,0.084549922675519,0.212085291387769
"306",0.285150432056641,0.180712420825815,0.534137147117544
"307",0.126723196690802,0.735367370288096,0.137909433021102
"308",0.21421319463942,0.507223394764615,0.278563410595965
"309",0.0308380985808093,0.928017576957047,0.0411443244621438
"310",0.0603334157357311,0.447628519659798,0.49203806460447
"311",0.0320982944669154,0.544907836840575,0.42299386869251
"312",0.517124603247685,0.140746875996557,0.342128520755758
"313",0.145845599318298,0.712250994968722,0.14190340571298
"314",0.445752732641509,0.350706558911849,0.203540708446642
"315",0.112125646907697,0.199741587049947,0.688132766042356
"316",0.338356567949947,0.647692200792122,0.0139512312579309
"317",0.195935020376703,0.123801458714642,0.680263520908655
"318",0.616591260708846,0.36612200039597,0.0172867388951845
"319",0.405204619551053,0.086965643114606,0.507829737334341
"320",0.22071793293621,0.36996527705832,0.40931679000547
"321",0.0019552056825084,0.398336715448351,0.599708078869141
"322",0.119570441026653,0.310723826685918,0.569705732287428
"323",0.742306431925417,0.015984762964877,0.241708805109706
"324",0.216773827367509,0.358202324343302,0.425023848289189
"325",0.573127006224188,0.159571546380939,0.267301447394873
"326",0.401267847537329,0.490680728388141,0.10805142407453
"327",0.0699352643573424,0.917481292931073,0.0125834427115848
"328",0.00109516273997778,0.709098183198831,0.289806654061191
"329",0.751457846333469,0.206292430758393,0.0422497229081381
"330",0.0317435168543948,0.341190156933665,0.62706632621194
"331",0.517343359127987,0.0680171887026098,0.414639452169403
"332",0.112558809491319,0.421450345214339,0.465990845294343
"333",0.142230467415432,0.757046418891518,0.10072311369305
"334",0.480379744585424,0.452894420994162,0.0667258344204135
"335",0.508567086893487,0.465607074972921,0.0258258381335924
"336",0.162731659464396,0.731314890726501,0.105953449809103
"337",0.381038347925188,0.424070850168051,0.194890801906761
"338",0.340352273139098,0.555341259444283,0.104306467416618
"339",0.0796412971823837,0.127534360621801,0.792824342195815
"340",0.689259083284115,0.0760268190479008,0.234714097667984
"341",0.604979953895876,0.0902383815303372,0.304781664573787
"342",0.629430873803223,0.00116221811348837,0.369406908083289
"343",0.114727363689886,0.397336306736209,0.487936329573905
"344",0.31774478165612,0.326714449059764,0.355540769284116
"345",0.121349118694787,0.58417730979116,0.294473571514054
"346",0.439705875978163,0.381697556487204,0.178596567534634
"347",0.688576405255663,0.233305049694735,0.0781185450496021
"348",0.425522407252965,0.245614086424369,0.328863506322666
"349",0.0605494366401178,0.860641076089436,0.0788094872704462
"350",0.724514238324442,0.246797699770156,0.028688061905403
"351",0.227410806664673,0.633591063093776,0.138998130241551
"352",0.341861837540842,0.39067823502123,0.267459927437928
"353",0.579036252216478,0.147806634832814,0.273157112950708
"354",0.762115468238699,0.0209947625094679,0.216889769251833
"355",0.268769289017936,0.436654539805219,0.294576171176846
"356",0.327053161765636,0.364585165388599,0.308361672845765
"357",0.112987034486813,0.463563139455746,0.423449826057441
"358",0.491603932164542,0.00949264018292261,0.498903427652535
"359",0.813213331288171,0.184556435735815,0.00223023297601377
"360",0.101785549609489,0.168475805192228,0.729738645198284
"361",0.876498103378418,0.006579689958397,0.116922206663185
"362",0.0984352421076056,0.581708013866854,0.319856744025541
"363",0.483314284623841,0.280885315767966,0.235800399608194
"364",0.634435117296427,0.0887210390296445,0.276843843673928
"365",0.471493498430879,0.378081086303839,0.150425415265282
"366",0.264806771606642,0.720529347330376,0.0146638810629824
"367",0.303334540185425,0.343625428226902,0.353040031587673
"368",0.328665891974708,0.135119589788023,0.536214518237269
"369",0.271941016345536,0.280274942587214,0.44778404106725
"370",0.403262942421873,0.403023774410833,0.193713283167294
"371",0.700763047855377,0.129020069679823,0.1702168824648
"372",0.226932659517654,0.0574826078475658,0.715584732634781
"373",0.196889404675837,0.0904234781448226,0.71268711717934
"374",0.0878959115771761,0.277028132142087,0.635075956280736
"375",0.43540747055683,0.108409789785769,0.456182739657401
"376",0.362310211678754,0.610466148005828,0.0272236403154184
"377",0.253544754423748,0.348962148489367,0.397493097086885
"378",0.0775673551827522,0.176736489999719,0.745696154817529
"379",0.856772794700816,0.0110832389373095,0.132143966361874
"380",0.2361720615347,0.375269459074603,0.388558479390697
"381",0.000397012099479621,0.269387633810804,0.730215354089716
"382",0.288047512428172,0.379025350469323,0.332927137102506
"383",0.0626525906229493,0.577448564145979,0.359898845231072
"384",0.086577273328677,0.170693603372355,0.742729123298968
"385",0.29060277827919,0.577030618670474,0.132366603050336
"386",0.421624244681069,0.141974871198526,0.436400884120405
"387",0.442361169648842,0.234321835488163,0.323316994862995
"388",0.227637928744078,0.542086124778971,0.230275946476951
"389",0.580453628884912,0.0587904020298236,0.360755969085264
"390",0.138481800406169,0.341133029218849,0.520385170374981
"391",0.0875619352521386,0.87625748303259,0.0361805817152708
"392",0.0388347600728173,0.123482089037506,0.837683150889676
"393",0.149853972173902,0.601393105075548,0.24875292275055
"394",0.343287951167284,0.531421797554511,0.125290251278205
"395",0.16388105543967,0.119268439156543,0.716850505403787
"396",0.0791859552930261,0.80646091921005,0.114353125496924
"397",0.260170928805882,0.47302742331581,0.266801647878308
"398",0.0688791805456691,0.126076490361277,0.805044329093053
"399",0.144559909971863,0.611704722201694,0.243735367826444
"400",0.0422273545609001,0.149390811003045,0.808381834436055
"401",0.631422447060784,0.169348195246283,0.199229357692933
"402",0.170948523342584,0.560332178088671,0.268719298568745
"403",0.195438154665829,0.525199652868928,0.279362192465243
"404",0.082742187039859,0.711605895114989,0.205651917845152
"405",0.459190216086001,0.375512006426887,0.165297777487112
"406",0.538078632271367,0.359705330295418,0.102216037433215
"407",0.676268618931625,0.227455464652986,0.096275916415389
"408",0.490387857228783,0.00866224207825307,0.500949900692964
"409",0.385484429602385,0.0423879690044451,0.572127601393169
"410",0.164801672611796,0.47281925692286,0.362379070465345
"411",0.207693909776234,0.555822525641133,0.236483564582633
"412",0.420532256295764,0.46964821511444,0.109819528589797
"413",0.531928583912527,0.0795596287669745,0.388511787320498
"414",0.690787953261607,0.00192941485455642,0.307282631883836
"415",0.720262627246508,0.117032041927447,0.162705330826045
"416",0.382161698217475,0.574878960453245,0.0429593413292796
"417",0.221247620952166,0.351946792567945,0.426805586479889
"418",0.633616326380486,0.286701668904133,0.079682004715381
"419",0.283579879567938,0.116079925106808,0.600340195325254
"420",0.044572107805772,0.285857875642525,0.669570016551703
"421",0.113045242681815,0.839533748576778,0.0474210087414071
"422",0.301407917199229,0.307569051648125,0.391023031152646
"423",0.748365275813547,0.0207922872084013,0.230842436978052
"424",0.763812264948325,0.114601933513759,0.121585801537916
"425",0.161540526999194,0.7112176253064,0.127241847694406
"426",0.0283695185482953,0.953304434329302,0.0183260471224029
"427",0.250863649816792,0.543123511562408,0.2060128386208
"428",0.162346984746426,0.675034797591944,0.16261821766163
"429",0.0752730922164228,0.0558330817050328,0.868893826078544
"430",0.0249548330666588,0.156923799219611,0.81812136771373
"431",0.209971206216625,0.26976015329258,0.520268640490795
"432",0.0883086801892482,0.112183366048183,0.799507953762569
"433",0.117317940555545,0.0455263886813005,0.837155670763154
"434",0.550783818449231,0.398291243631883,0.0509249379188859
"435",0.487066913518968,0.304495251969418,0.208437834511615
"436",0.307578399161514,0.298645262641835,0.393776338196651
"437",0.00253286958379451,0.0681684174369144,0.929298712979291
"438",0.549282246011022,0.436676969772172,0.0140407842168061
"439",0.61316630026045,0.0837712259829369,0.303062473756613
"440",0.468883509486225,0.0309594287452035,0.500157061768571
"441",0.261344819400031,0.699315268888479,0.0393399117114893
"442",0.354227305783246,0.104180909595558,0.541591784621197
"443",0.601889605485021,0.387004700432321,0.0111056940826582
"444",0.0426585632007865,0.0277544389754797,0.929586997823734
"445",0.82591095626709,0.0937132666687165,0.0803757770641939
"446",0.759155484183665,0.10785629716694,0.132988218649395
"447",0.116724627234488,0.818893215156285,0.0643821576092274
"448",0.246802353424093,0.744048234321736,0.00914941225417132
"449",0.162308611304218,0.527830144616456,0.309861244079326
"450",0.35775690112757,0.586283969813483,0.0559591290589473
"451",0.197317538553637,0.667071787009147,0.135610674437216
"452",0.609975950148443,0.297624751149696,0.0923992987018615
"453",0.637733172585169,0.274318548193856,0.0879482792209743
"454",0.0118555632024607,0.159424752814512,0.828719683983027
"455",0.468687798086677,0.514150670539705,0.0171615313736181
"456",0.54091414498025,0.349312898929765,0.109772956089985
"457",0.345763154079109,0.0396130160508676,0.614623829870024
"458",0.25602780236952,0.703862311917359,0.0401098857131214
"459",0.26642363144084,0.639065246431803,0.0945111221273572
"460",0.566521001440896,0.279872891409936,0.153606107149167
"461",0.698948808292264,0.269259418577083,0.0317917731306531
"462",0.578097755210284,0.2266623263228,0.195239918466916
"463",0.510944788397918,0.420177761546431,0.0688774500556505
"464",0.116460581731005,0.310668717479041,0.572870700789954
"465",0.300733217964761,0.383073677731683,0.316193104303555
"466",0.176964526149053,0.422065128553508,0.400970345297439
"467",0.719742439384101,0.265002015327456,0.0152555452884424
"468",0.333239528411394,0.420588736612329,0.246171734976277
"469",0.0790084059736914,0.846326243611546,0.0746653504147631
"470",0.205592902806521,0.0489530799705098,0.745454017222969
"471",0.815957134274788,0.134191327340874,0.0498515383843376
"472",0.173443560225884,0.266452180944567,0.560104258829549
"473",0.682486171254457,0.034877566916687,0.282636261828856
"474",0.115802913481572,0.491052002479661,0.393145084038767
"475",0.0322546626185526,0.146870634361822,0.820874703019625
"476",0.368423948716477,0.59843563332323,0.0331404179602934
"477",0.138098410528721,0.483637270045673,0.378264319425606
"478",0.33790616195054,0.580464323275486,0.0816295147739738
"479",0.678168881615958,0.280933261807776,0.0408978565762668
"480",0.191175472008352,0.41084819455232,0.397976333439328
"481",0.452961325658033,0.364078908771344,0.182959765570623
"482",0.121835980033977,0.45816048797627,0.420003531989753
"483",0.0339874727882665,0.894700119856777,0.0713124073549563
"484",0.0697209152755095,0.5249981134012,0.405280971323291
"485",0.0617836018763547,0.210628416637689,0.727587981485956
"486",0.134530345251896,0.14551837001554,0.719951284732565
"487",0.329532280376604,0.624323905143977,0.046143814479419
"488",0.0576480992845928,0.18662389978436,0.755728000931047
"489",0.245478142986694,0.650852334592322,0.103669522420984
"490",0.23841314372574,0.58231937033069,0.17926748594357
"491",0.234418296852194,0.0959201027920242,0.669661600355782
"492",0.116565763191867,0.372737319195751,0.510696917612382
"493",0.0498658543707693,0.410879375033107,0.539254770596124
"494",0.0972131217675647,0.369857597817437,0.532929280414999
"495",0.0150685792569178,0.0284758209262785,0.956455599816804
"496",0.157623813683072,0.129428055695757,0.712948130621171
"497",0.0280858029313543,0.229489356222188,0.742424840846458
"498",0.364694880534797,0.347696599978708,0.287608519486495
"499",0.162924350093057,0.283010163183214,0.554065486723729
"500",0.281932282439285,0.27399712251759,0.444070595043125
"501",0.116140133706434,0.8436139986988,0.0402458675947653
"502",0.245955125120602,0.740741506065316,0.0133033688140817
"503",0.168312368135706,0.344904396136711,0.486783235727583
"504",0.120483924579976,0.187473973975641,0.692042101444383
"505",0.511656109059565,0.451760214945429,0.0365836759950062
"506",0.479048616009214,0.262874210821063,0.258077173169723
"507",0.406141112102411,0.522043870665288,0.0718150172323009
"508",0.143175057020221,0.182493184890048,0.674331758089731
